EngWord,NldWord,Group
cane blight,rietziekte,213
cloudiness,bewolking,213
harmonic,harmonische,214
presage,voorteken,214
angular distance,hoekafstand,214
asbestosis,asbestose,214
crown wart,kroon wrat,214
diffidence,schroom,214
anticipation,anticipatie,214
nineteenth,negentiende,214
elongation,verlenging,214
gloom,somberheid,214
honesty,eerlijkheid,215
varicose vein,spataderen,215
narcosis,narcose,215
badness,slechtheid,215
wrench,moersleutel,215
standard of living,levensstandaard,215
liquidity,liquiditeit,215
critical angle,kritieke hoek,215
precession,precessie,215
declination,declinatie,215
dehydration,uitdroging,216
quadric,quadric,216
saturation,verzadiging,216
body weight,lichaamsgewicht,216
virulence,virulentie,216
monogamy,monogamie,216
rummage,snuffelen,216
oblong,langwerpig,216
botulism,botulisme,216
polarization,polarisatie,216
underbelly,onderbuik,217
eclampsia,eclampsie,217
clawfoot,klauwvoet,217
cardioid,cardioïde,217
alcoholism,alcoholisme,217
self acceptance,zelfacceptatie,217
dudgeon,dudgeon,217
firepower,vuurkracht,217
fibroma,fibroom,217
dysuria,dysurie,217
red scare,rode schrik,218
empyema,empyeem,218
occupational disease,beroepsziekte,218
backbone,ruggengraat,218
lordosis,lordose,218
loop gain,lusversterking,218
liking,leuk vinden,218
toxemia,toxemie,218
amplification,versterking,218
bee sting,bijen steek,218
flea bite,vlooienbeet,219
common good,algemeen belang,219
color property,kleureigenschap,219
stardom,sterrendom,219
face value,nominale waarde,219
fruition,vervulling,219
sunburn,zonnebrand,219
price increase,prijs verhoging,219
kingdom come,Koninkrijk kome,219
derangement,stoornis,219
temper,woedeaanval,220
asset,Bedrijfsmiddel,220
fettle,fettle,220
decrepitude,verval,220
drusen,drusen,220
celerity,snelheid,220
aplasia,aplasie,220
oblique angle,schuine hoek,220
blackhead,mee-eter,220
osteoporosis,osteoporose,220
blunt trauma,stomp trauma,221
drawing power,kracht trekken,221
trachoma,trachoom,221
frisson,frisson,221
hydatid,hydatid,221
superficies,opstal,221
toroid,ringkern,221
feasibility,haalbaarheid,221
anaglyph,anaglyph,221
habitus,gewoonte,221
plainness,eenvoud,222
altitude sickness,hoogteziekte,222
visibility,zichtbaarheid,222
profundity,diepgang,222
exigency,urgentie,222
normal curve,normale curve,222
picture plane,foto vliegtuig,222
oral herpes,orale herpes,222
turbulence,turbulentie,222
mesothelioma,mesothelioom,222
compunction,wroeging,223
quicksand,drijfzand,223
hollowness,holheid,223
solidarity,solidariteit,223
syncopation,syncopen,223
crystal ball,kristallen bol,223
accuracy,nauwkeurigheid,223
glare,schittering,223
globule,bolletje,223
encouragement,aanmoediging,223
umbrage,aanstoot,224
quarantine,quarantaine,224
placidity,kalmte,224
military rank,militaire rang,224
gravity,zwaartekracht,224
octahedron,octaëder,224
fetal distress,foetale nood,224
last quarter,vorig kwartaal,224
bleach,bleekmiddel,224
iron fist,ijzeren vuist,224
disfavor,afkeuren,225
sculpture,beeldhouwwerk,225
vertical angle,verticale hoek,225
garage sale,garage verkoop,225
cachexia,cachexie,225
schmaltz,schmaltz,225
windage,windvang,225
dominion,heerschappij,225
fermata,fermata,225
ripeness,rijpheid,225
anonymity,anonimiteit,226
angioma,angioom,226
hepatoma,hepatoom,226
laceration,snijwond,226
ancestry,voorgeslacht,226
zoonosis,zoönose,226
aridity,dorheid,226
Noruz,Noruz,226
sexual pleasure,seksueel genot,226
toehold,houvast,226
athletic type,atletisch type,227
tidiness,netheid,227
fluorosis,fluorose,227
body odor,lichaamsgeur,227
completeness,volledigheid,227
inequality,ongelijkheid,227
oscitancy,drang,227
signal level,signaalniveau:,227
infrastructure,infrastructuur,227
flexibility,flexibiliteit,227
seating capacity,zitcapaciteit,228
dullness,saaiheid,228
decrease,kleiner worden,228
back burner,achterbrander,228
heather mixture,heide mengsel,228
impaction,impactie,228
threshold level,drempelwaarde,228
spavin,spat,228
vulnerability,kwetsbaarheid,228
influence,invloed hebben,228
inkblot,inktvlek,229
tardiness,traagheid,229
shape,vorm geven aan,229
bitterness,bitterheid,229
cleanness,reinheid,229
sleep disorder,slaapstoornis,229
teratoma,teratoom,229
chest register,borst register,229
mutism,mutisme,229
impetigo,impetigo,229
genuineness,echtheid,230
foreboding,voorteken,230
affiliation,verbondenheid,230
molluscum,weekdier,230
legal power,juridische macht,230
mental illness,geestesziekte,230
machismo,machismo,230
asepsis,asepsis,230
nosebleed,bloedneus,230
shaving cream,scheerschuim,230
employment,werkgelegenheid,231
wistfulness,weemoed,231
orthodoxy,orthodoxie,231
shaving foam,scheerschuim,231
state of mind,gemoedstoestand,231
stranglehold,wurggreep,231
fineness,fijnheid,231
umbilical hernia,navelbreuk,231
surfeit,overdaad,231
ovoid,eivormig,231
excellence,uitmuntendheid,232
anxiety disorder,angststoornis,232
hookworm,mijnworm,232
brain disorder,hersenstoornis,232
black knot,zwarte knoop,232
heartstrings,hartzeer,232
poisoning,vergiftiging,232
conversion disorder,omzettingsfout,232
volvulus,volvulus,232
pontifex,pontifex,232
likeness,gelijkenis,233
lavishness,weelde,233
speech disorder,spraakstoornis,233
granuloma,granuloom,233
transparency,transparantie,233
coarseness,grofheid,233
trapezoid,trapezium,233
faithlessness,ontrouw,233
third dimension,derde dimensie,233
exhilaration,opwinding,233
overgrowth,overgroei,234
sereness,kalmte,234
good health,goede gezondheid,234
automation,automatisering,234
asthenia,asthenie,234
myopathy,myopathie,234
hero worship,heldenverering,234
fraudulence,bedrog,234
abulia,abulia,234
quickening,bezieling,234
Wicca,Wicca,235
physical ability,fysiek vermogen,235
virtu,virtuoos,235
homeostasis,homeostase,235
variety,verscheidenheid,235
pigeon toes,duiven tenen,235
inclined fault,geneigd fout,235
alkalosis,alkalose,235
guise,vermomming,235
shamanism,sjamanisme,235
cotton ball,wattenschijfje,236
bronchitis,bronchitis,236
deforestation,ontbossing,236
bifurcation,bifurcatie,236
chlorosis,chlorose,236
olive drab,olijf olie,236
languor,loomheid,236
diplopia,diplopie,236
admixture,bijmenging,236
offing,offensief,236
seminoma,seminoom,237
incredulity,ongeloof,237
swamp fever,moeraskoorts,237
fifteenth,vijftiende,237
enchantment,betovering,237
fatality,fataliteit,237
futility,futiliteit,237
benefit,ten goede komen,237
appro,goedkeuren,237
keratosis,keratose,237
differential,differentieel,238
deformity,misvorming,238
distrust,wantrouwen,238
financial condition,financiele staat,238
flux density,fluxdichtheid,238
osteoma,osteoom,238
displeasure,ongenoegen,238
priestess,priesteres,238
backbeat,terugslag,238
swashbuckling,roekeloos,238
geodesic,geodetisch,239
fluctuation,fluctuatie,239
promptness,stiptheid,239
sebaceous cyst,talgcyste,239
rawness,rauwheid,239
pretension,pretentie,239
closed curve,gesloten curve,239
tinderbox,tondeldoos,239
athleticism,atletisch,239
shiner,uitblinker,239
isomerism,isomerie,240
balance of power,machtsevenwicht,240
suitability,geschiktheid,240
pneumonic plague,longpest,240
scrimshaw,scrimshaw,240
exactness,exactheid,240
frustum,afgeknot,240
connectivity,connectiviteit,240
infestation,besmetting,240
alpha and omega,Alpha en Omega,240
diaper rash,luieruitslag,241
porosity,porositeit,241
rip,Rust in vrede,241
solitude,eenzaamheid,241
tangency,raaklijn,241
immediacy,directheid,241
atrocity,gruweldaad,241
margin account,marge rekening,241
puissance,puissance,241
stardust,sterrenstof,241
waviness,golving,242
eversion,eversie,242
craftiness,sluwheid,242
totality,totaliteit,242
gloat,glunderen,242
hundredth,honderdste,242
articulation,articulatie,242
ellipsoid,ellipsoïde,242
humility,nederigheid,242
conciliation,verzoening,242
aphakia,afakie,243
scotoma,scotoom,243
anosmia,anosmie,243
utility,nutsvoorziening,243
schizophrenia,schizofrenie,243
cohesiveness,samenhang,243
hypotension,hypotensie,243
felon,misdadiger,243
incision,insnijding,243
gooseneck,zwanenhals,243
undertone,ondertoon,244
insolvency,insolventie,244
capital stock,aandelenkapitaal,244
baseness,laagheid,244
masochism,masochisme,244
tilt angle,hellingsgraad,244
bitter end,bittere einde,244
gold standard,gouden standaard,244
gratitude,dankbaarheid,244
pessimism,pessimisme,244
angular momentum,impulsmoment,245
angular shape,hoekige vorm,245
sequela,sequela,245
notoriety,bekendheid,245
hydrocephalus,waterhoofd,245
perforation,perforatie,245
centerline,middellijn,245
balagan,balagan,245
shipping fever,verzendkoorts,245
firmness,stevigheid,245
agnosia,agnosie,246
eagerness,gretigheid,246
perpetuity,eeuwigheid,246
ailment,aandoening,246
subspace,deelruimte,246
frizz,kroeshaar,246
admiration,bewondering,246
maturity,volwassenheid,246
crudeness,ruwheid,246
insecurity,onzekerheid,246
rightness,juistheid,247
frazzle,frazzle,247
wingspan,spanwijdte,247
finality,finaliteit,247
karyotype,karyotype,247
adequacy,geschiktheid,247
tobacco mosaic,tabak mozaïek,247
smallness,kleinheid,247
chancre,sjanker,247
millionth,miljoenste,247
color of law,kleur van de wet,248
social contract,sociaal contract,248
dysentery,dysenterie,248
classical style,klassieke stijl,248
airs,uitgezonden,248
ectasia,ectasie,248
first quarter,eerste kwartier,248
frugality,soberheid,248
encapsulation,inkapseling,248
susceptibility,gevoeligheid,248
amblyopia,amblyopie,249
exoticism,exotisme,249
backseat,achterbank,249
diathesis,diathese,249
bedside manner,bedmanieren,249
macumba,macumba,249
damping off,demping uit,249
alkalinity,alkaliteit,249
tensile strength,treksterkte,249
sweating sickness,zweetziekte,249
constriction,vernauwing,250
relativity,relativiteit,250
melancholy,melancholie,250
cycloid,cycloid,250
thalweg,thalweg,250
crenel,crenel,250
imbroglio,imbroglio,250
complication,complicatie,250
anemia,Bloedarmoede,250
spirituality,spiritualiteit,250
brotherhood,broederschap,251
prominence,uitsteeksel,251
devastation,verwoesting,251
gutsiness,lef,251
robustness,robuustheid,251
wage setter,loonbepaler,251
sarcoidosis,sarcoïdose,251
convex shape,convexe vorm,251
fiftieth,vijftigste,251
treason,landverraad,251
color blindness,Kleurenblind,252
thread blight,draadziekte,252
assimilation,assimilatie,252
eruption,uitbarsting,252
intimidation,intimidatie,252
loneliness,eenzaamheid,252
physical condition,fysieke conditie,252
ugliness,lelijkheid,252
tularemia,tularemie,252
naivete,naïviteit,252
anaphylaxis,anafylaxie,253
saltiness,zoutheid,253
starvation,hongersnood,253
holding pattern,vasthoudpatroon,253
soapsuds,zeepsop,253
toleration,tolerantie,253
fidget,friemelen,253
unit character,eenheidskarakter,253
tax assessment,belastingaanslag,253
civil time,burgerlijke tijd,253
civil order,burgerlijke orde,254
throes,worsteling,254
transmission time,overdrachtstijd,254
acute triangle,acute driehoek,254
civil union,burgerlijke unie,254
disjunction,disjunctie,254
calcification,verkalking,254
civil death,burgerlijke dood,254
myasthenia,myasthenie,254
dysphonia,dysfonie,254
gladness,blijdschap,255
brucellosis,brucellose,255
repletion,ophoping,255
certitude,zekerheid,255
stoicism,stoïcisme,255
condemnation,veroordeling,255
ornamentation,versiering,255
acidemia,acidemie,255
beriberi,beriberi,255
agility,wendbaarheid,255
foulness,vuilheid,256
characteristic,karakteristiek,256
autarky,autarkie,256
phimosis,phimosis,256
variability,variabiliteit,256
torpor,verdoving,256
seborrhea,seborroe,256
oxygen deficit,zuurstoftekort,256
lymphedema,lymfoedeem,256
rhythmicity,ritmiek,256
sixtieth,zestigste,257
seventeenth,zeventiende,257
glint,glinsteren,257
essentiality,essentie,257
nervous breakdown,zenuwinzinking,257
providence,voorzienigheid,257
sourness,zuurheid,257
progeria,progeria,257
selloff,verkopen,257
wetness,nattigheid,257
golden mean,gulden middenweg,258
swivet,swivet,258
sexual relationship,seksuele relatie,258
conic section,kegelsnede,258
isometry,isometrie,258
feebleness,zwakheid,258
prolapse,verzakking,258
defensiveness,defensief,258
box pleat,stolpplooi,258
elasticity,elasticiteit,258
temperament,temperament,259
choking,verstikking,259
pemphigus,pemphigus,259
privation,ontbering,259
nationality,nationaliteit,259
vapor density,dampdichtheid,259
diabetes mellitus,suikerziekte,259
pellagra,pellagra,259
appropriateness,geschiktheid,259
crimson,karmozijnrood,259
modernity,moderniteit,260
frostiness,vorst,260
regression line,regressie lijn,260
acuteness,scherpte,260
head blight,hoofdziekte,260
mental age,mentale leeftijd,260
genius loci,genius loci,260
apple blight,appelziekte,260
alder blight,elzenziekte,260
room temperature,kamertemperatuur,260
Chabad,Chabad,261
hilarity,hilariteit,261
collar blight,kraagziekte,261
uniformity,uniformiteit,261
hot potato,hete aardappel,261
embarrassment,verlegenheid,261
isotropy,isotropie,261
frostbite,bevriezing,261
needle blight,naaldziekte,261
greediness,hebzucht,261
rabbet,sponning,262
prostate cancer,prostaatkanker,262
insulin shock,insuline shock,262
chatter mark,chatter merk,262
sincerity,oprechtheid,262
incandescence,gloeiend,262
specificity,specificiteit,262
nationalism,nationalisme,262
fragmentation,fragmentatie,262
panic disorder,paniekstoornis,262
instability,instabiliteit,263
maroon,kastanjebruin,263
bulge,uitstulping,263
tomato streak,tomaat streak,263
polysemy,polysemie,263
restfulness,rust,263
facilitation,facilitering,263
legitimacy,legitimiteit,263
double helix,dubbele helix,263
graining,korreling,263
reactivity,reactiviteit,264
adolescence,adolescentie,264
viscosity,viscositeit:,264
hyperbola,hyperbool,264
recess,onderbreking,264
national income,Nationaal inkomen,264
amorphous shape,amorfe vorm,264
painfulness,pijn,264
onion yellow dwarf,ui gele dwerg,264
sound property,geluidseigenschap,264
swine influenza,varkensgriep,265
tamponade,tamponade,265
average cost,gemiddelde kosten,265
ballet position,ballet positie,265
urinary retention,urineretentie,265
leiomyoma,leiomyoom,265
deflection,doorbuiging,265
icosahedron,icosaëder,265
time deposit account,termijnrekening,265
neuropathy,neuropathie,265
dissociation,dissociatie,266
shakeout,shake-out,266
human nature,menselijke natuur,266
personal business,Persoonlijke zaken,266
albinism,albinisme,266
radius of curvature,kromtestraal,266
free agency,gratis agentschap,266
hostility,vijandigheid,266
indolence,traagheid,266
catatonia,katatonie,266
vanishing point,verdwijnpunt,267
delinquency,delinquentie,267
carbuncle,karbonkel,267
primality,oergevoel,267
patriotism,patriottisme,267
circlet,cirkeltje,267
dieback,afsterven,267
otherness,andersheid,267
scurvy,scheurbuik,267
anastomosis,anastomose,267
molecular weight,molecuulgewicht,268
enormity,enormiteit,268
reinstatement,herplaatsing,268
indebtedness,schuldenlast,268
mottle,vlekkerig,268
amyloidosis,amyloïdose,268
Post-Office box,Postbus,268
nausea,misselijkheid,268
seasickness,zeeziekte,268
tesseract,tesseract,268
blister rust,blaren roest,269
priapism,priapisme,269
pungency,scherpte,269
fan belt,ventilator riem,269
disparity,ongelijkheid,269
leresis,leresis,269
seniority,anciënniteit,269
vehemence,heftigheid,269
decubitus,decubitus,269
coffee blight,koffieziekte,269
saving grace,reddende genade,270
dysthymia,dysthymie,270
overabundance,overvloed,270
sensibility,gevoeligheid,270
asymptote,asymptoot,270
sluggishness,traagheid,270
straightness,rechtheid,270
clearness,helderheid,270
scruple,scrupules,270
gluttony,vraatzucht,270
dastardliness,lafheid,271
fire blight,bacterievuur,271
nervousness,nervositeit,271
banishment,verbanning,271
avarice,gierigheid,271
gingivitis,gingivitis,271
malnutrition,ondervoeding,271
tameness,tamheid,271
rabies,hondsdolheid,271
daredevilry,durf,271
readability,leesbaarheid,272
giro account,girorekening,272
skip distance,afstand overslaan,272
anisotropy,anisotropie,272
mettlesomeness,moed,272
peach blight,perzikziekte,272
isomorphism,isomorfisme,272
blister blight,blarenziekte,272
plane figure,vliegtuig figuur,272
order arms,wapens bestellen,272
uncus,uncus,273
Father,Vader,273
falsetto,falsetstem,273
water pollution,watervervuiling,273
godliness,godsvrucht,273
absolute space,absolute ruimte,273
par value,nominale waarde,273
air pollution,luchtvervuiling,273
Shiism,sjiisme,273
noise pollution,geluidsoverlast,273
natural shape,natuurlijke vorm,274
dysaphia,dysafie,274
sameness,gelijkheid,274
alalia,alalia,274
raw beauty,rauwe schoonheid,274
twig blight,twijgziekte,274
absurdity,absurditeit,274
taste property,smaak eigenschap,274
gratification,bevrediging,274
directness,directheid,274
villainy,slechterik,275
hyperplasia,hyperplasie,275
neutrality,neutraliteit,275
amity,vriendschap,275
obscenity,obsceniteit,275
stemma,stemma,275
stubbornness,koppigheid,275
abasia,abasië,275
phase of the moon,fase van de maan,275
arduousness,moeite,275
turbidity,troebelheid,276
functionality,functionaliteit,276
caffeinism,cafeïne,276
paper tiger,papieren tijger,276
fast lane,snelle rijstrook,276
perfidy,trouweloos,276
shuteye,dutje,276
nastiness,smerigheid,276
wiggle room,speelruimte,276
excrescence,uitwas,276
common wart,gewone wrat,277
thousandth,duizendste,277
political arena,politieke arena,277
stratification,gelaagdheid,277
noisiness,lawaai,277
silver standard,zilveren standaard,277
criticality,kriticiteit,277
obeah,obeah,277
pyemia,pyemie,277
blackwater,zwart Water,277
seemliness,netheid,278
truculence,branie,278
thereness,erheid,278
enjoyableness,plezier,278
indentation,inspringing,278
crowding,verdringing,278
hyphema,hyphema,278
actuality,actualiteit,278
disfigurement,misvorming,278
Islam,Islam,278
loginess,logisme,279
AIDS,AIDS,279
purplish blue,paarsblauw,279
carcinoid,carcinoïde,279
agoraphobia,agorafobie,279
pantheism,pantheïsme,279
brevity,beknoptheid,279
physical property,fysieke eigenschap,279
oldness,oudheid,279
pH,pH,279
playfulness,speelsheid,280
sacredness,heiligheid,280
fourth dimension,vierde dimensie,280
ancientness,oudheid,280
acquired taste,verworven smaak,280
lucidity,helderheid,280
frequency response,frequentierespons,280
wishfulness,wens,280
mawkishness,waanzin,280
allegretto,allegretto,280
personality,persoonlijkheid,281
raise,salarisverhoging,281
absolute zero,absolute nulpunt,281
dynamic balance,dynamische balans,281
putrescence,rotting,281
disposal,beschikbaarheid,281
concentration camp,concentratiekamp,281
oxygen debt,Zuurstof tekort,281
draft,voorlopige versie,281
Vedanta,Vedanta,281
Zen,Zen,282
triple time,drievoudige tijd,282
biological time,biologische tijd,282
antipathy,antipathie,282
bank failure,bankfaillissement,282
malignancy,maligniteit,282
dyskinesia,dyskinesie,282
strabismus,scheelzien,282
ataraxia,ataraxie,282
solidity,stevigheid,282
ardor,hartstocht,283
bowleg,bowleg,283
overbite,overbeet,283
compatibility,compatibiliteit,283
lowness,laagheid,283
acolyte,misdienaar,283
mental disorder,mentale stoornis,283
metropolitan,grootstedelijke,283
spark advance,vonk voorschot,283
poliosis,poliose,283
fertility,vruchtbaarheid,284
horniness,geilheid,284
infuriation,woede,284
love affair,liefdesaffaire,284
umbo,umbo,284
gallop rhythm,galop ritme,284
isogon,isogon,284
Shinto,Shinto,284
myotonia,myotonie,284
knothole,knoopgat,284
ankylosis,ankylose,285
acholia,acholia,285
birth trauma,geboortetrauma,285
hairiness,beharing,285
livedo,livedo,285
biodiversity,biodiversiteit,285
obloquy,onmondig,285
dysphasia,dysfasie,285
tax advantage,belastingvoordeel,285
time being,voor zolang het duurt,285
visual property,visuele eigenschap,286
tachycardia,tachycardie,286
civility,beleefdheid,286
laxness,laksheid,286
slickness,gladheid,286
liability,aansprakelijkheid,286
normality,normaliteit,286
spherule,bol,286
sigeh,sigeh,286
damnation,verdoemenis,286
roundedness,ronding,287
formality,formaliteit,287
hell to pay,hel om te betalen,287
hypertrophy,hypertrofie,287
gender identity,gender identiteit,287
dissonance,dissonantie,287
subtlety,subtiliteit,287
hypothermia,hypothermie,287
emotional state,emotionele staat,287
delicacy,delicatesse,287
polyuria,polyurie,288
drug addiction,drugsverslaving,288
malacia,Malacia,288
cussedness,vloeken,288
front burner,voorste brander,288
inherited wealth,geërfde rijkdom,288
internment,internering,288
hastiness,haast,288
double bind,dubbele binding,288
mental health,mentale gezondheid,288
betterment,verbetering,289
legal status,wettelijke status van,289
cosmic time,kosmische tijd,289
becomingness,worden,289
permanence,permanentie,289
caution,voorzichtigheid,289
food allergy,voedselallergie,289
scunner,walgen,289
insomnia,slapeloosheid,289
aphagia,afagie,289
lengthiness,lengte,290
unwieldiness,logheid,290
silver spoon,zilveren Lepel,290
economic condition,economische conditie,290
car boot sale,kofferbak verkoop,290
lap of luxury,schoot van luxe,290
quarrelsomeness,ruzie,290
ski conditions,ski-omstandigheden,290
circumstance,omstandigheid,290
S-shape,S-vorm,290
bliss,gelukzaligheid,291
Q fever,Q-koorts,291
praisworthiness,lof,291
consensus,overeenstemming,291
nitrogen balance,stikstof balans,291
viral infection,virale infectie,291
fare increase,tariefverhoging,291
dunghill,mesthoop,291
captivation,bekoring,291
beggary,bedelaar,291
portability,draagbaarheid,292
nervous disorder,zenuwaandoening,292
penumbra,halfschaduw,292
identity crisis,identiteitscrisis,292
impishness,ondeugd,292
quality of life,kwaliteit van het leven,292
archbishop,aartsbisschop,292
lifeblood,levensbloed,292
righteousness,gerechtigheid,292
Tantra,Tantra,292
meningioma,meningeoom,293
focal infection,focale infectie,293
kalemia,Kalemie,293
convexity,convexiteit,293
spur blight,sporenziekte,293
crookedness,kromheid,293
anestrus,narcose,293
chemosis,chemose,293
dependence,afhankelijkheid,293
acorea,acorea,293
bruise,blauwe plek,294
madness,krankzinnigheid,294
acute leukemia,acute leukemie,294
bugginess,buggie,294
degeneracy,degeneratie,294
acquisitiveness,hebzucht,294
neutropenia,neutropenie,294
alastrim,alastrim,294
morbidity,ziektecijfers,294
paleness,bleekheid,294
moon blindness,maanblindheid,295
body temperature,lichaamstemperatuur,295
innocency,onschuld,295
hepatitis delta,hepatitis delta,295
responsibility,verantwoordelijkheid,295
tout ensemble,tout ensemble,295
genetic disease,genetische ziekte,295
divinity,goddelijkheid,295
thoroughness,grondigheid,295
confessor,biechtvader,295
cladogram,cladogram,296
agraphia,agraphia,296
leaf scorch,bladschroei,296
anuresis,anurese,296
Hinayana,Hinayana,296
credit crunch,kredietcrisis,296
false pregnancy,valse zwangerschap,296
dust contamination,stof vervuiling,296
psammoma,psammoma,296
oppression,onderdrukking,296
thumb index,duim wijsvinger,297
nature worship,natuur aanbidding,297
leakiness,lekkage,297
thermal pollution,Warmte vervuiling,297
brittleness,broosheid,297
strip alert,strip waarschuwing,297
bloodstain,bloedvlek,297
HIV,hiv,297
pretentiousness,pretentie,297
optical density,optische dichtheid,297
representation,vertegenwoordiging,298
bad temper,slecht humeur,298
electric shock,elektrische schok,298
lividness,razernij,298
gamesmanship,spelkunst,298
chancroid,chancroid,298
accord,overeenstemming,298
heterosis,heterosis,298
independence,onafhankelijkheid,298
revivalism,opwekking,298
dukedom,hertogdom,299
cardinal virtue,kardinale deugd,299
Lamaism,Lamaïsme,299
palmature,handpalm,299
furcation,furcatie,299
druidism,druïdisme,299
epicycle,epicycle,299
originality,originaliteit,299
taper,taps toelopen,299
scot and lot,schot en veel,299
metric space,metrische ruimte,300
carte blanche,carte blanche,300
siren call,sirene oproep,300
hamartoma,hamartoma,300
greenness,groenheid,300
trapezium,trapezium,300
stripe blight,streepziekte,300
physique,lichaamsbouw,300
superiority,superioriteit,300
passivity,passiviteit,300
sexual desire,seksueel verlangen,301
muteness,stomheid,301
orthodox sleep,orthodoxe slaap,301
aphrodisia,afrodisia,301
clubfoot,klompvoet,301
amebiasis,amebiasis,301
fluency,vloeiendheid,301
worry,zich zorgen maken,301
enfranchisement,stemrecht,301
hypotonia,hypotonie,301
polygyny,polygynie,302
ozena,ozena,302
columella,columella,302
discreteness,discretie,302
hydremia,hydremie,302
state of the art,het nieuwste van het nieuwste,302
mineral deficiency,mineraal tekort,302
acute renal failure,acuut nierfalen,302
endometriosis,endometriose,302
photophobia,fotofobie,302
Mimamsa,Mimamsa,303
secrecy,geheimhouding,303
generosity,vrijgevigheid,303
sovereignty,soevereiniteit,303
spotted fever,gevlekte koorts,303
trench foot,loopgraafvoet,303
dumps,stortplaatsen,303
dysarthria,dysartrie,303
cerebral edema,hersenoedeem,303
mustiness,schimmel,303
alienation,vervreemding,304
aortic stenosis,aortastenose,304
entasis,entasis,304
ovarian cyst,ovariumcyste,304
lukewarmness,lauwheid,304
peradventure,misschien,304
briefness,kortheid,304
ill health,slechte gezondheid,304
rarity,zeldzaamheid,304
margin of safety,veiligheidsmarge,304
adulthood,volwassenheid,305
school phobia,school fobie,305
prurience,wellust,305
beet blight,bietenziekte,305
angle of attack,hoek van aanvallen,305
infelicity,ongeluk,305
authenticity,authenticiteit,305
aggravation,verergering,305
chemical property,chemische eigenschap,305
guilt pang,schuldgevoel,305
computer architecture,computer architectuur,306
intoxication,dronkenschap,306
game misconduct,spel wangedrag,306
academic freedom,academische vrijheid,306
environmental condition,conditie van de omgeving,306
aphonia,afonie,306
glandular disease,klierziekte,306
bladder disorder,blaasaandoening,306
tone deafness,toondoofheid,306
materialism,materialisme,306
fondness,genegenheid,307
antagonism,antagonisme,307
hibernation,winterslaap,307
sterility,steriliteit,307
disappointment,teleurstelling,307
walleye,snoekbaarzen,307
hydrocele,hydrocele,307
rummage sale,rommelmarkt,307
lameness,kreupelheid,307
brawn,spierkracht,307
blandness,flauwheid,308
thrust fault,stuwkracht fout,308
diestrus,diestrus,308
stiff upper lip,stijve bovenlip,308
mathematical space,wiskundige ruimte,308
triple crown,drievoudige kroon,308
obedience,gehoorzaamheid,308
marriage of convenience,verstandshuwelijk,308
sparseness,schaarste,308
wheat scab,tarwe korst,308
dislocation,ontwrichting,309
undertow,onderstroom,309
reasonableness,redelijkheid,309
kingship,koningschap,309
widowhood,weduwschap,309
finiteness,eindigheid,309
depopulation,ontvolking,309
generality,algemeenheid,309
full employment,volledige werkgelegenheid,309
graveness,ernst,309
pulmonary tuberculosis,longtuberculose,310
sun protection factor,zonbeschermingsfactor,310
musketry,musketier,310
politeness,beleefdheid,310
inaction,inactiviteit,310
coexistence,coëxistentie,310
blastoma,blastoom,310
cravenness,lafheid,310
primary color for light,primaire kleur voor licht,310
pigmentation,pigmentatie,310
hemangioma,hemangioom,311
artistic style,artistieke stijl,311
logicality,logische,311
cat scratch disease,kattenkrabziekte,311
soundness,degelijkheid,311
acne rosacea,acne rosacea,311
quinsy,quinsy,311
handsomeness,knapheid,311
apprehension,gevangenname,311
hemiplegia,hemiplegie,311
temporary state,tijdelijke toestand,312
sanitary condition,sanitaire staat,312
birthmark,moedervlek,312
cyclicity,cycliteit,312
symphysis,symphysis,312
anasarca,anasarca,312
athetosis,athetose,312
leukopenia,leukopenie,312
anopia,anopia,312
automatic pilot,automatische piloot,312
probability,waarschijnlijkheid,313
concave shape,concave vorm,313
execution speed,uitvoeringssnelheid,313
mental reservation,mentale reservering,313
line of fate,lijn van het lot,313
relative density,relatieve dichtheid,313
posturing,aanmatiging,313
gestation,zwangerschap,313
dodecahedron,dodecaëder,313
deadness,doodsheid,313
attraction,aantrekkingskracht,314
worthiness,waardigheid,314
paratyphoid,paratyfus,314
monosomy,monosomie,314
finishing touch,kers op de taart,314
chasteness,kuisheid,314
worldly concern,wereldse zorg,314
velleity,velleity,314
thalassemia,thalassemie,314
ultramarine,ultramarijn,314
strictness,strengheid,315
continence,continentie,315
shamefulness,schaamte,315
dwarfism,dwerggroei,315
approximate range,geschatte bereik,315
meno mosso,meno mosso,315
preciosity,precisie,315
dysgraphia,dysgrafie,315
fortieth,veertigste,315
scare,laten schrikken,315
stringency,strengheid,316
expensiveness,duurheid,316
recency,recentheid,316
pink elephants,roze olifanten,316
separatism,separatisme,316
chickenpox,waterpokken,316
anhedonia,anhedonie,316
handmaid,dienstmaagd,316
asphyxia,verstikking,316
sense of the meeting,gevoel van de vergadering,316
sooth,verzachtend,317
diverticulum,divertikel,317
probity,eerlijkheid,317
woodcarving,houtsnijden,317
gaiety,vrolijkheid,317
bacteremia,bacteriëmie,317
listeriosis,listeriose,317
tsoris,tsori,317
ectopia,ectopie,317
scald,verbranden,317
thurifer,thurifer,318
kick pleat,schop plooi,318
monotheism,monotheïsme,318
ranula,ranula,318
fulsomeness,volheid,318
nerve compression,zenuw compressie,318
obtuse angle,stompe hoek,318
suffocation,verstikking,318
bradycardia,bradycardie,318
