EngWord,NldWord,Group
cheese souffle,kaassoufflé,113
cornpone,cornpone,113
bran muffin,zemelen muffin,113
crudites,rauwkost,113
deviled egg,deviled egg,113
cassareep,cassareep,113
turkey stew,kalkoen stoofpot,113
Weissbier,Weissbier,113
home fries,huisgemaakte friet,114
philter,filteren,114
wiener roast,worst gebraden,114
chicken broth,kippen bouillon,114
larder,voorraadkast,114
hoecake,hoecake,114
salmagundi,salmagundi,114
hollandaise,hollandaise,114
celery stick,selderijstengel,114
skillet bread,koekenpan brood,114
goats' milk,geitenmelk,115
maraschino,maraschino,115
Coca Cola,Coca Cola,115
maraschino,maraschino,115
fishpaste,vispasta,115
bubble and squeak,bubbel en piep,115
Muscadet,Muscadet,115
horseradish,mierikswortel,115
Limburger,Limburger,115
beef stew,rundvleesstoofpot,115
firewater,vuur water,116
malmsey,malvezij,116
lye hominy,loog hominy,116
bordelaise,bordelaise,116
consomme,consumeren,116
claret,bordeauxrood,116
puff batter,bladerdeeg beslag,116
blancmange,blancmange,116
wassail,drinkgelag,116
fortified wine,versterkte wijn,116
screwdriver,schroevendraaier,117
chowchow,chowchow,117
hamburger bun,hamburgerbroodje,117
peach melba,perzik melba,117
bourguignon,bourguignon,117
Drambuie,Drambuie,117
shirred egg,geplooid ei,117
cheeseburger,cheeseburger,117
lacing,vetersluiting,117
molasses taffy,melasse taffy,117
taffy,soort snoepje,118
butterscotch,butterscotch,118
blueberry yogurt,bosbessen yoghurt,118
vitamin E,vitamine E,118
multivitamin,multivitamine,118
ratatouille,ratatouille,118
orangeade,orangeade,118
Dom Pedro,Dom Pedro,118
gelatin dessert,gelatine dessert,118
tartare sauce,tartaarsaus,118
grapefruit peel,grapefruit schil,119
granulated sugar,kristalsuiker,119
May wine,mei wijn,119
flatbrod,flatbrod,119
poached egg,gepocheerd ei,119
Bordeaux,Bordeaux,119
White Russian,witte Rus,119
meringue kiss,meringue kus,119
sugarplum,suikerpruim,119
pease pudding,erwtenstamppot,119
veal parmesan,kalfs parmezaan,120
pickle relish,augurk genieten,120
evaporated milk,verdampte melk,120
breadstuff,broodbeleg,120
Guinness,Guinness,120
gefilte fish,gefilte vis,120
buttermilk biscuit,karnemelkkoekje,120
lithia water,lithia water,120
creme brulee,creme brulee,120
Espagnole,Espagnole,120
anchovy sauce,ansjovissaus,121
pinwheel roll,pinwheel roll,121
C-ration,C-rantsoen,121
macaroni salad,macaroni salade,121
K ration,K-rantsoen,121
Weizenbier,Weizenbier,121
Chartreuse,Chartreuse,121
cows' milk,koeienmelk,121
Weizenbock,Weizenbock,121
sweet woodruff,lievevrouwebedstro,121
cuppa,kopje koffie,122
pot-au-feu,pot-au-feu,122
Melba toast,Melba Toast,122
demiglace,demigreren,122
bread and butter pickle,brood en boter augurk,122
tapioca pudding,tapiocapudding,122
chicken cordon bleu,kip Cordon Bleu,122
moo goo gai pan,moo goo gai pan,122
chocolate mousse,chocolade mousse,122
anchovy paste,ansjovispasta,122
skillet corn bread,koekenpan maïsbrood,123
hasty pudding,haastige pudding,123
sauce Louis,saus Louis,123
Cabernet,Cabernet,123
Beaujolais,Beaujolais,123
pheasant under glass,fazant onder glas,123
macaroni and cheese,macaroni en kaas,123
green mayonnaise,groene mayonaise,123
Pinot noir,Pinot noir,123
malted milk,gemoute melk,123
Nesselrode,Nesselrode,124
porcupine ball,stekelvarken bal,124
creme de cacao,crème de cacao,124
tamale pie,tamale taart,124
bleu cheese dressing,blauwe kaas dressing,124
carob,johannesbrood,124
steamed pudding,gestoomde pudding,124
peppermint patty,pepermunt pasteitje,124
slivovitz,slivovitz,124
apple dumpling,appel knoedel,124
caper sauce,kappertjes saus,125
Liederkranz,Liederkranz,125
chocolate fondue,chocolade fondue,125
johnnycake,johnnycake,125
dry vermouth,droge vermout,125
Danish blue,Deens blauw,125
Turkish Delight,Turks Fruit,125
bulgur pilaf,bulgur pilaf,125
camomile tea,kamille thee,125
sarsaparilla,sarsaparilla,125
pearl hominy,parel hominy,126
sweet vermouth,zoete vermout,126
vitamin A,vitamine A,126
Scotch kiss,Schotse kus,126
brandyball,brandewijn,126
lemon curd,citroenpudding,126
refried beans,minder bonen,126
miraculous food,wonderbaarlijk eten,126
pancake batter,pannenkoekenbeslag,126
madrilene,madrileense,126
micronutrient,micronutriënt,127
mulligan stew,Mulligan Stoofpot,127
bouillon cube,bouillonblokje,127
perishable,beperkt houdbaar,127
firm omelet,stevige omelet,127
Chardonnay,Chardonnay,127
Virgin Mary,maagd Maria,127
Mornay sauce,Mornaysaus,127
marchand de vin,marchand de vin,127
Emmenthal,Emmenthal,127
vitamin B1,vitamine B1,128
orange liqueur,sinaasappellikeur,128
cafe au lait,koffie verkeerd,128
vitamin A2,vitamine A2,128
applejack,appelboompje,128
beef burrito,rundvlees burrito,128
Roquefort,Roquefort,128
vitamin K3,vitamine K3,128
acidophilus milk,acidophilus melk,128
petite marmite,petite marmite,128
anchovy butter,ansjovis boter,129
anchovy pizza,ansjovis pizza,129
vitamin D,vitamine D,129
pantothenic acid,pantotheenzuur,129
Verdicchio,Verdicchio,129
Oktoberfest,Oktoberfest,129
cambric tea,cambric thee,129
breadstick,broodstengel,129
soft pretzel,zachte krakeling,129
vitamin C,vitamine C,129
French bread,stokbrood,130
hotchpotch,mengelmoes,130
fluffy omelet,luchtige omelet,130
macedoine,macedonië,130
zabaglione,Zabaglione,130
western omelet,westerse omelet,130
veal cordon bleu,kalfs cordon bleu,130
candied fruit,gekonfijt fruit,130
horseradish sauce,mierikswortelsaus,130
split-pea soup,erwtensoep,130
rijsttaffel,rijsttaffel,131
commissariat,commissariaat,131
Irish coffee,Ierse koffie,131
Burgundy,Bourgondië,131
mushy peas,papperige erwten,131
codfish ball,kabeljauw bal,131
Tetrazzini,Tetrazzini,131
low-fat milk,magere melk,131
flavorer,smaakmaker,131
slumgullion,slumgullion,131
Manzanilla,Manzanilla,132
French loaf,Frans brood,132
pousse-cafe,pousse-café,132
low-fat diet,vetarm dieet,132
Montrachet,Montrachet,132
simnel,gelijk aan,132
orange marmalade,sinaasappelmarmelade,132
crab Louis,krab Louis,132
fines herbes,fijne kruiden,132
mincemeat,pasteivulling,132
ice-cream sundae,Sundae ijsje,133
Darjeeling,Darjeeling,133
dehydrated food,gedehydrateerd voedsel,133
wintergreen oil,wintergroen olie,133
steak tartare,steak tartaar,133
charlotte russe,charlotte russe,133
piccalilli,piccalilly,133
suet pudding,niervet pudding,133
Rhone wine,Rhône-wijn,133
bouillabaisse,bouillabaisse,133
vitamin P,vitamine P,134
candied apple,gekonfijte appel,134
tutti-frutti,tutti-frutti,134
scalded milk,gebroeide melk,134
claret cup,bordeauxrode beker,134
matzo meal,matze maaltijd,134
marshmallow fluff,marshmallow pluisjes,134
vitamin K,vitamine K,134
mother's milk,moedermelk,134
beef goulash,rundvlees goulash,134
anchovy dressing,ansjovisdressing,135
caraway seed bread,karwijzaad brood,135
spearmint oil,groene munt olie,135
spaghetti and meatballs,spaghetti en gehaktballen,135
pepperoni pizza,pizza met peperoni,135
hunter's sauce,jagerssaus,135
tipsy cake,aangeschoten taart,135
arroz con pollo,arroz con pollo,135
corned beef hash,corned beef hasj,135
eggdrop soup,eierdruppelsoep,135
vin ordinaire,vin ordinaire,136
remoulade sauce,remouladesaus,136
French toast,Wentelteefje,136
yak's milk,yak's melk,136
frankfurter bun,Frankfurter broodje,136
porkholt,varkensholt,136
crabapple jelly,crabapple gelei,136
vitamin K1,vitamine K1,136
petfood,dierenvoeding,136
Newburg sauce,Newburgsaus,136
Caesar salad,Caesar salade,137
bean tostada,bonen tostada,137
Turkish coffee,Turkse koffie,137
vitamin B2,vitamine B2,137
Maryland chicken,Maryland kip,137
Amontillado,Amontillado,137
chicken cacciatore,kip cacciatore,137
decaffeinated coffee,cafeïnevrije koffie,137
vitamin B6,vitamine B6,137
vichyssoise,vichyssoise,137
tunaburger,tonijnburger,138
creme de menthe,crème de menthe,138
hardbake,hard gebakken,138
vitamin B12,vitamine b12,138
fritter batter,beignets beslag,138
barbecued wing,gebarbecuede vleugel,138
crystallized ginger,gekristalliseerde gember,138
creme de fraise,crème de fraise,138
carob bar,johannesbroodreep,138
candied citrus peel,gekonfijte schillen van citrusvruchten,138
steak au poivre,steak au poivre,139
Bavarian blue,Beiers blauw,139
garlic chive,knoflook bieslook,139
nonfat dry milk,droge melk zonder vet,139
Fanny Adams,Fanny Adams,139
Pinot blanc,Pinot blanc,139
Vichy water,Vichy-water,139
salad nicoise,salade nicoise,139
vitamin A1,vitamine A1,139
orange pekoe,sinaasappel pekoe,139
Saint Emilion,Saint Emilion,140
hot-fudge sauce,hot-fudge saus,140
Spanish rice,Spaanse rijst,140
mulligatawny,mulligatawny,140
Life Saver,Levensredder,140
pasteurized milk,Gepasteuriseerde melk,140
macrobiotic diet,macrobiotisch dieet,140
Worcester sauce,Worcester saus,140
chicken Tetrazzini,kip Tetrazzini,140
olla podrida,olla podrida,140
chicken Marengo,kip Marengo,141
Bloody Mary,Bloody Mary,141
Waldorf salad,Waldorf Salade,141
homogenized milk,gehomogeniseerde melk,141
French omelet,Franse omelet,141
Grand Marnier,Grand Marnier,141
bolognese pasta sauce,bolognese pastasaus,141
strawberry daiquiri,Aardbeien Daiquiri,141
eggs Benedict,Eggs Benedict,141
nasturtium,Oostindische kers,141
sauerbraten,sauerbraten,142
Tom and Jerry,Tom en Jerry,142
vitamin Bc,vitamine Bc,142
English muffin,Engelse muffin,142
half-and-half,half om half,142
pimento butter,Spaanse peperboter,142
lobster Newburg,kreeft Newburg,142
Sloppy Joe,Slordige Joe,142
Irish soda bread,Iers sodabrood,142
liebfraumilch,liebfraumilch,142
oxtail soup,ossenstaart soep,143
hard-boiled egg,hard gekookt ei,143
Sauvignon blanc,Sauvignon blanc,143
chicken provencale,Provençaalse kip,143
Cheshire cheese,Cheshire kaas,143
Meuniere butter,Meuniere boter,143
hors d'oeuvre,voorgerechten,143
monosodium glutamate,mononatriumglutamaat,143
Bavarian cream,Beierse room,143
Chenin blanc,Chenin blanc,143
NADA daiquiri,NADA daiquiri,144
lobster thermidor,kreeft thermidor,144
anadama bread,anadama brood,144
brown Betty,bruine Betty,144
barbecued spareribs,gegrilde spareribs,144
Salisbury steak,Salisbury steak,144
Neapolitan ice cream,Napolitaans ijs,144
shrimp Newburg,garnaal Newburg,144
Lorenzo dressing,Lorenzo dressing,144
calf's-foot jelly,kuitvoetgelei,144
Jamaica rum,Jamaicaanse rum,145
Chinese anise,Chinese anijs,145
Sicilian pizza,Siciliaanse pizza,145
Irish stew,Ierse stoofpot,145
Shawnee cake,Shawnee taart,145
ready-mix,kant-en-klaar-mix,145
Scotch woodcock,Schotse houtsnip,145
Swedish rye bread,Zweeds roggebrood,145
alpha-tocopheral,alfa-tocoferol,145
veal scallopini,kalfs scallopini,145
Munich beer,bier uit München,146
barley-sugar,gerste-suiker,146
Welsh rarebit,Welsh rarebit,146
cock-a-leekie,cock-a-leekie,146
Chinese mustard,Chinese mosterd,146
Hungarian sauce,Hongaarse saus,146
Swiss cheese,Zwitserse kaas,146
Scotch and soda,Scotch en frisdrank,146
Lyonnaise sauce,Lyonnaisesaus,146
Canary wine,Canarische wijn,146
Parker House roll,Parker House rol,147
Chinese brown sauce,Chinese bruine saus,147
B-complex vitamin,B-complex vitamine,147
French dressing,Franse dressing,147
semi-skimmed milk,halfvolle melk,147
Cotes de Provence,Côtes de Provence,147
escalope de veau Orloff,escalope de veau Orloff,147
pork-and-veal goulash,Varkens-en-kalfsgoulash,147
Uruguay potato,Uruguayaanse aardappel,147
baking-powder biscuit,bakpoeder koekje,147
low-calorie diet,caloriearm dieet,148
baked Alaska,gebakken Alaska,148
Jewish rye bread,Joods roggebrood,148
Italian bread,Italiaans brood,148
tea-like drink,thee-achtige drank,148
Spanish paprika,Spaanse paprika,148
open-face sandwich,sandwich met open gezicht,148
self-rising flour,zelfrijzend bakmeel,148
clover-leaf roll,klaverblad roll,148
cracked-wheat bread,gekraakt tarwebrood,148
Manhattan clam chowder,Manhattan mossel chowder,149
water-soluble vitamin,in water oplosbare vitamine,149
Scotch broth,Schotse bouillon,149
date-nut bread,dadel-notenbrood,149
high-protein diet,eiwitrijk dieet,149
Harvey Wallbanger,Harvey Wallbanger,149
scallopine,sint-jakobsschelp,149
Parmesan,Parmezaanse kaas,149
beef Wellington,rundvlees Wellington,149
Last Supper,Laatste Avondmaal,149
low-sodium diet,natriumarm dieet,150
Russian dressing,Russische dressing,150
beef Stroganoff,rundvlees Stroganoff,150
Yorkshire pudding,Yorkshire pudding,150
Brunswick stew,Brunswick stoofpot,150
double Gloucester,dubbele Gloucester,150
New England clam chowder,New England mossel chowder,150
planter's punch,punch van de planter,150
Thousand Island dressing,Thousand Island dressing,150
Swiss steak,Zwitserse biefstuk,150
carbonnade flamande,carbonnade flamandé,151
California wine,Californische wijn,151
chef's salad,salade van de chef,151
Swedish meatball,Zweedse gehaktbal,151
beef Bourguignonne,rundvlees Bourguignonne,151
coquilles Saint-Jacques,coquilles Saint-Jacques,151
gluten-free diet,gluten vrij dieet,151
ploughman's lunch,lunch van de ploegman,151
salt-rising bread,zout rijzend brood,151
high-vitamin diet,vitaminerijk dieet,151
half-and-half dressing,half en half dressing,152
Boston baked beans,Boston gebakken bonen,152
seafood Newburg,zeevruchten Newburg,152
fat-soluble vitamin,vetoplosbare vitamine,152
bacon-lettuce-tomato sandwich,Broodje spek-sla-tomaat,152
Italian dressing,Italiaanse dressing,152
