EngWord,NldWord,Group
white-tailed jackrabbit,witstaarthaas,101
Zinjanthropus,Zinjanthropus,101
Irish wolfhound,Ierse wolfshond,101
American bison,Amerikaanse bizon,101
black-and-tan coonhound,black-and-tan coonhound,101
Asiatic shrew mole,Aziatische spitsmuis mol,101
crab-eating dog,krab etende hond,101
flat-coated retriever,flatcoated retriever,101
soft-coated wheaten terrier,zachtgecoate tarweterriër,102
Australopithecus robustus,Australopithecus robustus,102
tailless tenrec,staartloze tenrec,102
short-tailed shrew,kortstaartspitsmuis,102
Virginia deer,Virginia herten,102
Alaskan brown bear,Alaskan bruine beer,102
flying phalanger,vliegende falanger,102
yellow-throated marten,geelkeelmarter,102
leafnose bat,bladneusvleermuis,102
Bernese mountain dog,Berner Sennenhond,102
Old World porcupine,Stekelvarken uit de oude wereld,103
odd-toed ungulate,onevenhoevige hoefdieren,103
Afghan hound,Afghaanse windhond,103
French bulldog,Franse bulldog,103
Mexican hairless,Mexicaans haarloos,103
crab-eating macaque,krab-etende makaak,103
New World mouse,Nieuwe Wereld muis,103
American shrew mole,Amerikaanse spitsmuis mol,103
Mediterranean water shrew,Mediterrane waterspitsmuis,103
even-toed ungulate,evenhoevige hoefdieren,103
long-tailed porcupine,stekelvarken met lange staart,104
European wood mouse,Europese bosmuis,104
Weimaraner,Weimarse staande hond,104
Eurasian otter,Euraziatische otter,104
Steller sea lion,Steller zeeleeuw,104
slender-tailed meerkat,slanke staart stokstaartje,104
American water spaniel,Amerikaanse waterspaniël,104
pere david's deer,pere david's hert,104
Pacific bottlenose dolphin,Pacifische tuimelaar,104
Kerry blue terrier,Kerry blauwe terriër,104
seizure-alert dog,aanval-waarschuwing hond,105
American harvest mouse,Amerikaanse oogstmuis,105
brush-tailed phalanger,borstelstaart phalanger,105
African elephant,Afrikaanse olifant,105
Great Pyrenees,Grote Pyreneeën,105
liver-spotted dalmatian,lever-gevlekte dalmatiër,105
crab-eating raccoon,krab-etende wasbeer,105
Sealyham terrier,Sealyham Terriër,105
Pteropus capestratus,Pteropus capestratus,105
round-tailed muskrat,rondstaartmuskusrat,105
Atlantic bottlenose dolphin,Atlantische tuimelaar,106
long-eared bat,vleermuis met lange oren,106
Pteropus hypomelanus,Pteropus hypomelanus,106
Japanese spaniel,Japanse spaniël,106
striped muishond,gestreepte muishond,106
Indian rhinoceros,Indische neushoorn,106
Aegyptopithecus,Aegyptopithecus,106
Old World least weasel,Oude Wereld minste wezel,106
Rhodesian ridgeback,Rhodesian Ridgeback,106
Phyllostomus hastatus,Phyllostomus hastatus,106
Cynopterus sphinx,Cynopterus sfinx,107
European lemming,Europese lemmingen,107
western pipistrel,westelijke pistrel,107
American Staffordshire terrier,Amerikaanse Staffordshireterriër,107
Labrador retriever,labrador retriever,107
Cynocephalus variegatus,Cynocephalus variegatus,107
vespertilian bat,vespertiliaanse vleermuis,107
Tibetan terrier,Tibetaanse terriër,107
smooth-haired fox terrier,kortharige foxterriër,107
Italian greyhound,Italiaanse windhond,107
Brabancon griffon,Brabantse griffioen,108
brush-tailed porcupine,borstelstaartstekelvarken,108
Thomson's gazelle,Thomson's gazelle,108
crabeater seal,krabbeneter zeehond,108
three-toed sloth,drievingerige luiaard,108
Old World beaver,Oude Wereld bever,108
Australopithecus afarensis,Australopithecus afarensis,108
Hudson bay collared lemming,Hudsonbaai-kraaglemming,108
Chesapeake Bay retriever,Chesapeake Bay retriever,108
Bactrian camel,Bactrische kameel,108
western big-eared bat,westerse grootoorvleermuis,109
Irish water spaniel,Ierse waterspaniël,109
Bouvier des Flandres,Bouvier des Flandres,109
eastern woodrat,oostelijke houtrat,109
Australopithecus boisei,Australopithecus boisei,109
Tennessee walker,Tennessee wandelaar,109
nail-tailed wallaby,Nagelstaartwallaby,109
fossorial mammal,fossiele zoogdieren,109
toy Manchester,speelgoed Manchester,109
European wildcat,Europese wilde kat,109
Yorkshire terrier,Yorkshire terriër,110
big-eared bat,grote oren vleermuis,110
Bedlington terrier,Bedlington Terriër,110
Gazella subgutturosa,Gazella subgutturosa,110
Manchester terrier,Manchester Terriër,110
Asiatic black bear,Aziatische zwarte beer,110
Algeripithecus minutus,Algeripithecus minutus,110
Clydesdale terrier,Clydesdale Terriër,110
American red squirrel,Amerikaanse rode eekhoorn,110
New World porcupine,Stekelvarken uit de nieuwe wereld,110
American black bear,Amerikaanse zwarte beer,111
Smiledon californicus,Smilodon californicus,111
Ord kangaroo rat,Orde kangoeroe rat,111
European water shrew,Europese waterspitsmuis,111
West Highland white terrier,West Highland White Terriër,111
Canada porcupine,Canadese stekelvarken,111
eastern pipistrel,oostelijke dwergvleermuis,111
Shetland sheepdog,Shetland herdershond,111
Eurasian hamster,Euraziatische hamster,111
Asian wild ox,Aziatische wilde os,111
American saddle horse,Amerikaans zadelpaard,112
curly-coated retriever,gekrulde retriever,112
Asiatic flying squirrel,Aziatische vliegende eekhoorn,112
Homo sapiens sapiens,Homo sapiens sapiens,112
mouse-eared bat,muis-eared vleermuis,112
New World beaver,Nieuwe Wereld bever,112
African hunting dog,Afrikaanse jachthond,112
Belgian sheepdog,Belgische herdershond,112
wire-haired fox terrier,ruwharige foxterriër,112
American foxhound,Amerikaanse jachthond,112
English toy spaniel,Engelse speelgoedspaniël,113
Australian sea lion,Australische zeeleeuw,113
German short-haired pointer,Duitse kortharige wijzer,113
Welsh springer spaniel,Welsh springer spaniël,113
Old English sheepdog,Oude Engelse herdershond,113
Arctic ground squirrel,Arctische grondeekhoorn,113
American water shrew,Amerikaanse waterspitsmuis,113
South American sea lion,Zuid-Amerikaanse zeeleeuw,113
New World least weasel,Nieuwe Wereld minste wezel,113
hairy-legged vampire bat,vampiervleermuis met harige poten,113
Greater Swiss Mountain dog,Grote Zwitserse Sennenhond,114
